milb_id,mlb_id,mlb,war,draft,bats,throws,height,weight,positions,designated,first,second,third,shortstop,catcher,outfielder
langer001rya,langery01,1,3.1,3.0,left,left,75.0,220.0,Outfielder,0,0,0,0,0,0,1
stephe001reg,none,0,nan,28.0,right,right,69.0,168.0,Outfielder and Second Baseman,0,0,1,0,0,0,1
valdez003jes,none,0,nan,17.0,left,right,75.0,195.0,First Baseman and Outfielder,0,1,0,0,0,0,1
menden001kir,none,0,nan,36.0,right,right,69.0,160.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
ross001ant,none,0,nan,38.0,right,right,71.0,175.0,Outfielder,0,0,0,0,0,0,1
lewis002the,none,0,nan,4.0,right,right,72.0,180.0,"Outfielder, Third Baseman and First Baseman",0,1,0,1,0,0,1
ovalle001hom,none,0,nan,nan,right,right,70.0,170.0,"Third Baseman, Second Baseman and Shortstop",0,0,1,1,1,0,0
rodrig012mig,none,0,nan,nan,both,right,73.0,175.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
morale001ken,moralke01,1,13.0,nan,both,right,73.0,225.0,"First Baseman, Designated Hitter and Outfielder",1,1,0,0,0,0,1
sharpl001eva,none,0,nan,50.0,left,right,74.0,205.0,First Baseman and Third Baseman,0,1,0,1,0,0,0
esquer001dav,none,0,nan,31.0,right,right,71.0,180.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
fitzge002rya,none,0,nan,nan,right,right,74.0,195.0,Outfielder,0,0,0,0,0,0,1
pagee001sha,none,0,nan,37.0,both,right,71.0,170.0,Catcher,0,0,0,0,0,1,0
cerda001mat,none,0,nan,4.0,left,right,69.0,165.0,"Third Baseman, Second Baseman and Catcher",0,0,1,1,0,1,0
philli000bre,phillbr02,1,0.1,6.0,left,right,72.0,185.0,Outfielder,0,0,0,0,0,0,1
edward003mic,none,0,nan,13.0,right,right,73.0,205.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
wagner002mar,none,0,nan,9.0,right,right,73.0,205.0,Catcher and First Baseman,0,1,0,0,0,1,0
martin002alb,none,0,nan,nan,right,right,73.0,191.0,Catcher,0,0,0,0,0,1,0
boykin001tyr,none,0,nan,nan,right,right,72.0,195.0,Outfielder and First Baseman,0,1,0,0,0,0,1
oshea000nic,none,0,nan,24.0,right,right,75.0,215.0,Catcher and First Baseman,0,1,0,0,0,1,0
hunter001sco,none,0,nan,5.0,right,right,73.0,210.0,Outfielder,0,0,0,0,0,0,1
mcdona001dan,none,0,nan,44.0,right,right,70.0,185.0,Outfielder,0,0,0,0,0,0,1
hudson001kel,none,0,nan,4.0,both,right,73.0,165.0,"Outfielder, Shortstop and Second Baseman",0,0,1,0,1,0,1
pember001mar,none,0,nan,nan,right,right,73.0,210.0,Catcher,0,0,0,0,0,1,0
crouwe001mik,none,0,nan,nan,right,right,74.0,203.0,"First Baseman, Catcher and Third Baseman",0,1,0,1,0,1,0
underd001pre,none,0,nan,31.0,right,right,71.0,180.0,Second Baseman,0,0,1,0,0,0,0
schiel001rob,none,0,nan,41.0,right,right,73.0,170.0,"Second Baseman, Third Baseman and Shortstop",0,0,1,1,1,0,0
merull001mat,merulma01,1,-1.9,7.0,left,right,74.0,200.0,Catcher and First Baseman,0,1,0,0,0,1,0
orris000tyl,none,0,nan,33.0,right,right,69.0,175.0,Second Baseman and Shortstop,0,0,1,0,1,0,0
cucjen001rom,none,0,nan,17.0,right,right,74.0,190.0,"Third Baseman, First Baseman and Shortstop",0,1,0,1,1,0,0
carter001nic,none,0,nan,4.0,right,right,75.0,190.0,Outfielder,0,0,0,0,0,0,1
white007tho,none,0,nan,1.0,left,right,74.0,185.0,Outfielder,0,0,0,0,0,0,1
sanche001may,none,0,nan,nan,right,right,71.0,175.0,Catcher,0,0,0,0,0,1,0
bryant003chr,none,0,nan,14.0,right,right,74.0,195.0,"Third Baseman, Outfielder and First Baseman",0,1,0,1,0,0,1
castro001ren,none,0,nan,nan,right,right,74.0,180.0,Outfielder,0,0,0,0,0,0,1
abreu001ang,none,0,nan,nan,both,right,74.0,160.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
castil001wil,castiwi01,1,0.0,nan,both,right,72.0,215.0,"Catcher, Third Baseman and Leftfielder",0,0,0,1,0,1,0
perez006jul,none,0,nan,nan,right,right,74.0,160.0,Rightfielder,0,0,0,0,0,0,0
hill005ken,none,0,nan,10.0,right,right,72.0,180.0,Outfielder,0,0,0,0,0,0,1
podors000rob,none,0,nan,25.0,right,right,67.0,170.0,Outfielder,0,0,0,0,0,0,1
vigurs001jef,none,0,nan,22.0,left,right,72.0,190.0,Catcher,0,0,0,0,0,1,0
patell001ant,none,0,nan,15.0,right,right,70.0,190.0,Third Baseman,0,0,0,1,0,0,0
lopez000jus,none,0,nan,nan,both,right,74.0,170.0,Second Baseman and Shortstop,0,0,1,0,1,0,0
abreu001den,none,0,nan,nan,right,right,72.0,203.0,"Outfielder, Second Baseman and Shortstop",0,0,1,0,1,0,1
rojas001kel,none,0,nan,nan,right,right,74.0,188.0,Outfielder,0,0,0,0,0,0,1
valdez001ger,none,0,nan,25.0,right,right,71.0,185.0,Catcher,0,0,0,0,0,1,0
gerald000man,none,0,nan,nan,both,right,73.0,170.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
delarw001chr,none,0,nan,nan,right,right,73.0,200.0,"First Baseman, Outfielder and Third Baseman",0,1,0,1,0,0,1
laudne001tim,laudnti01,1,3.2,3.0,right,right,75.0,212.0,Catcher,0,0,0,0,0,1,0
hall001lam,none,0,nan,10.0,right,right,71.0,155.0,Shortstop and Third Baseman,0,0,0,1,1,0,0
franco002and,none,0,nan,nan,right,right,75.0,190.0,"Third Baseman, First Baseman and Shortstop",0,1,0,1,1,0,0
pullen001sha,none,0,nan,26.0,left,right,71.0,160.0,Outfielder and First Baseman,0,1,0,0,0,0,1
rose003bri,none,0,nan,14.0,right,right,74.0,230.0,Catcher,0,0,0,0,0,1,0
owen001tho,none,0,nan,nan,right,right,72.0,180.0,Third Baseman and Second Baseman,0,0,1,1,0,0,0
campbe006mic,none,0,nan,20.0,left,left,73.0,165.0,Outfielder,0,0,0,0,0,0,1
murphy000ale,none,0,nan,6.0,right,right,71.0,210.0,"Catcher, First Baseman and Designated Hitter",1,1,0,0,0,1,0
parejo001fre,none,0,nan,nan,right,right,74.0,193.0,Outfielder,0,0,0,0,0,0,1
scherm001der,none,0,nan,nan,right,right,74.0,215.0,"Outfielder, First Baseman and Second Baseman",0,1,1,0,0,0,1
washin000kyr,none,0,nan,23.0,right,right,71.0,220.0,Leftfielder,0,0,0,0,0,0,0
gainey001bry,none,0,nan,3.0,left,right,77.0,225.0,First Baseman,0,1,0,0,0,0,0
sanche008jos,none,0,nan,nan,right,right,71.0,190.0,"Third Baseman, Catcher and Outfielder",0,0,0,1,0,1,1
colon001dav,none,0,nan,nan,right,right,73.0,165.0,Outfielder,0,0,0,0,0,0,1
paniag002jos,none,0,nan,nan,right,right,74.0,180.0,First Baseman and Outfielder,0,1,0,0,0,0,1
rutz001rya,none,0,nan,23.0,right,right,65.0,155.0,Second Baseman and Shortstop,0,0,1,0,1,0,0
myers006wil,myerswi01,1,6.0,3.0,right,right,75.0,205.0,"Outfielder, First Baseman and Catcher",0,1,0,0,0,1,1
knizne000and,none,0,nan,7.0,right,right,73.0,200.0,"Catcher, First Baseman and Designated Hitter",1,1,0,0,0,1,0
matuli001mat,none,0,nan,24.0,both,right,72.0,185.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
caraba001edg,none,0,nan,12.0,right,right,72.0,185.0,Third Baseman,0,0,0,1,0,0,0
hallor001mat,none,0,nan,1.0,right,right,74.0,185.0,Shortstop and Second Baseman,0,0,1,0,1,0,0
aguila001ale,none,0,nan,nan,right,right,70.0,150.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
bastar002ale,none,0,nan,nan,right,right,71.0,190.0,Outfielder,0,0,0,0,0,0,1
fernan002mic,none,0,nan,19.0,right,right,72.0,195.0,"Third Baseman, Outfielder and First Baseman",0,1,0,1,0,0,1
medran001rya,none,0,nan,nan,right,right,71.0,190.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
pugh001dwa,none,0,nan,nan,right,right,71.0,180.0,Outfielder,0,0,0,0,0,0,1
burns001kev,none,0,nan,26.0,left,left,72.0,180.0,Outfielder,0,0,0,0,0,0,1
stlaur001jam,none,0,nan,18.0,left,right,72.0,190.0,Outfielder and First Baseman,0,1,0,0,0,0,1
sierra001moi,sierrmo01,1,-0.3,nan,right,right,73.0,220.0,Rightfielder,0,0,0,0,0,0,0
sirive001nom,none,0,nan,9.0,both,right,75.0,190.0,Third Baseman and Outfielder,0,0,0,1,0,0,1
paulin001dar,none,0,nan,nan,right,right,73.0,185.0,"Second Baseman, Outfielder and Third Baseman",0,0,1,1,0,0,1
gates001jef,none,0,nan,36.0,right,right,75.0,205.0,Catcher,0,0,0,0,0,1,0
davis003gle,davisgl01,1,19.5,42.0,right,right,75.0,205.0,First Baseman and Outfielder,0,1,0,0,0,0,1
whiteh001tod,none,0,nan,13.0,right,right,77.0,220.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
manuel001ant,none,0,nan,45.0,right,right,72.0,175.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
wells001for,none,0,nan,nan,left,right,76.0,205.0,Outfielder and First Baseman,0,1,0,0,0,0,1
collin002nic,none,0,nan,8.0,left,right,74.0,218.0,Catcher,0,0,0,0,0,1,0
reddic001jos,reddijo01,1,20.9,17.0,left,right,74.0,195.0,Outfielder,0,0,0,0,0,0,1
frost001bar,none,0,nan,50.0,right,right,72.0,190.0,Outfielder,0,0,0,0,0,0,1
licon000joe,none,0,nan,25.0,right,right,70.0,180.0,"Third Baseman, Second Baseman and Outfielder",0,0,1,1,0,0,1
hacker001ste,none,0,nan,14.0,right,right,77.0,230.0,First Baseman,0,1,0,0,0,0,0
davis017mar,none,0,nan,24.0,left,left,74.0,215.0,First Baseman and Leftfielder,0,1,0,0,0,0,0
redman001tim,none,0,nan,8.0,right,right,71.0,175.0,Catcher,0,0,0,0,0,1,0
lauder001mat,none,0,nan,9.0,right,right,70.0,200.0,Catcher and First Baseman,0,1,0,0,0,1,0
rios001arm,riosar01,1,2.8,nan,left,left,69.0,180.0,Outfielder,0,0,0,0,0,0,1
willia010ken,none,0,nan,6.0,both,right,72.0,180.0,Outfielder,0,0,0,0,0,0,1
wright001nat,none,0,nan,nan,right,right,70.0,170.0,"Outfielder, Second Baseman and Shortstop",0,0,1,0,1,0,1
aragon000bry,none,0,nan,nan,left,right,74.0,160.0,First Baseman and Catcher,0,1,0,0,0,1,0
voight000zac,none,0,nan,20.0,right,right,72.0,185.0,"Third Baseman, Shortstop and Second Baseman",0,0,1,1,1,0,0
pare000mat,none,0,nan,26.0,left,right,72.0,205.0,Catcher and Designated Hitter,1,0,0,0,0,1,0
johnso008joh,none,0,nan,1.0,left,right,76.0,240.0,Leftfielder,0,0,0,0,0,0,0
humphr001jus,none,0,nan,22.0,right,right,76.0,210.0,First Baseman and Catcher,0,1,0,0,0,1,0
stewar001cal,none,0,nan,22.0,right,right,74.0,230.0,Outfielder,0,0,0,0,0,0,1
infant001wil,none,0,nan,nan,right,right,73.0,175.0,Outfielder,0,0,0,0,0,0,1
urick001joh,none,0,nan,22.0,left,left,74.0,210.0,First Baseman and Outfielder,0,1,0,0,0,0,1
hernan001bri,none,0,nan,19.0,right,right,73.0,180.0,Catcher,0,0,0,0,0,1,0
ealy001tho,none,0,nan,30.0,right,right,74.0,208.0,Outfielder,0,0,0,0,0,0,1
ramey001jef,none,0,nan,18.0,right,right,71.0,190.0,"First Baseman, Catcher and Outfielder",0,1,0,0,0,1,1
presto001bri,none,0,nan,14.0,right,right,70.0,190.0,Catcher,0,0,0,0,0,1,0
smith006kev,smithke04,1,-0.6,7.0,right,right,76.0,230.0,Catcher,0,0,0,0,0,1,0
deleon002mig,none,0,nan,nan,right,right,74.0,195.0,First Baseman and Third Baseman,0,1,0,1,0,0,0
sorian001ari,none,0,nan,nan,right,right,71.0,160.0,"Outfielder, Second Baseman and Shortstop",0,0,1,0,1,0,1
hinojo001cj,none,0,nan,11.0,right,right,70.0,175.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
woodco001lan,none,0,nan,38.0,right,right,72.0,165.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
alva001joh,none,0,nan,1.0,right,right,73.0,180.0,Shortstop and Second Baseman,0,0,1,0,1,0,0
simmon002bri,simmobr01,1,0.1,2.0,both,right,74.0,185.0,Outfielder,0,0,0,0,0,0,1
mortim001mar,none,0,nan,nan,right,right,73.0,215.0,"Catcher, Outfielder and First Baseman",0,1,0,0,0,1,1
diaz001mai,none,0,nan,nan,right,right,71.0,170.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
grayso001lar,none,0,nan,33.0,right,right,70.0,199.0,Outfielder,0,0,0,0,0,0,1
raynor001mar,none,0,nan,13.0,right,right,72.0,180.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
dempse001nic,none,0,nan,nan,right,right,77.0,210.0,First Baseman,0,1,0,0,0,0,0
lunde000eri,none,0,nan,18.0,left,right,69.0,180.0,Second Baseman and Catcher,0,0,1,0,0,1,0
redman001jul,redmaju01,1,1.0,5.0,left,left,71.0,175.0,Outfielder,0,0,0,0,0,0,1
baugh002dar,none,0,nan,12.0,right,right,75.0,175.0,Shortstop,0,0,0,0,1,0,0
cantu001tim,none,0,nan,nan,right,right,73.0,190.0,"Second Baseman, Outfielder and Third Baseman",0,0,1,1,0,0,1
honeyc001hea,none,0,nan,4.0,right,right,76.0,210.0,Third Baseman and Outfielder,0,0,0,1,0,0,1
smith003gre,none,0,nan,14.0,left,left,72.0,205.0,Outfielder and First Baseman,0,1,0,0,0,0,1
burns003mic,none,0,nan,nan,right,right,72.0,185.0,"First Baseman, Catcher and Third Baseman",0,1,0,1,0,1,0
moore000dyl,none,0,nan,7.0,right,right,72.0,200.0,"Shortstop, First Baseman and Second Baseman",0,1,1,0,1,0,0
garcia003edw,none,0,nan,nan,both,right,73.0,152.0,Outfielder,0,0,0,0,0,0,1
henley001dan,none,0,nan,7.0,right,right,70.0,180.0,"Second Baseman, Third Baseman and Shortstop",0,0,1,1,1,0,0
surhof001wil,surhob.01,1,34.3,1.0,left,right,73.0,185.0,"Outfielder, Catcher and Third Baseman",0,0,0,1,0,1,1
bueche001ste,buechst01,1,16.5,5.0,right,right,74.0,190.0,Third Baseman and Second Baseman,0,0,1,1,0,0,0
piment001gui,none,0,nan,nan,right,right,73.0,190.0,Outfielder,0,0,0,0,0,0,1
hart001jon,hartco01,1,14.7,11.0,right,right,78.0,240.0,"Outfielder, First Baseman and Third Baseman",0,1,0,1,0,0,1
magall001wil,none,0,nan,nan,right,right,74.0,200.0,Outfielder,0,0,0,0,0,0,1
torres001ber,none,0,nan,nan,right,right,69.0,168.0,Shortstop and Second Baseman,0,0,1,0,1,0,0
thomas004fra,thomafr04,1,73.7,1.0,right,right,77.0,240.0,First Baseman,0,1,0,0,0,0,0
woodso001tra,woodstr01,1,-1.1,3.0,right,right,75.0,215.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
kemp001jos,none,0,nan,42.0,left,left,73.0,195.0,Outfielder and First Baseman,0,1,0,0,0,0,1
paz000and,none,0,nan,nan,right,right,72.0,170.0,Catcher,0,0,0,0,0,1,0
brayto002ros,none,0,nan,nan,right,right,75.0,195.0,Catcher and First Baseman,0,1,0,0,0,1,0
cenas000gab,none,0,nan,nan,right,right,73.0,155.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
piercy001rob,none,0,nan,7.0,left,right,76.0,200.0,Outfielder and Catcher,0,0,0,0,0,1,1
laurea001wil,none,0,nan,nan,right,right,72.0,175.0,Outfielder and First Baseman,0,1,0,0,0,0,1
johnso001reg,none,0,nan,14.0,right,right,73.0,190.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
brito001dom,none,0,nan,nan,right,right,72.0,160.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
mejia002jua,none,0,nan,nan,right,right,72.0,150.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
perez001eul,none,0,nan,nan,right,right,71.0,158.0,Shortstop,0,0,0,0,1,0,0
colon001fel,none,0,nan,nan,right,right,72.0,176.0,"First Baseman, Third Baseman and Shortstop",0,1,0,1,1,0,0
suarez001eug,suareeu01,1,5.4,nan,right,right,71.0,213.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
jenkin004fre,none,0,nan,38.0,right,right,73.0,210.0,Outfielder,0,0,0,0,0,0,1
johnso009jos,none,0,nan,2.0,right,right,73.0,205.0,Catcher and Outfielder,0,0,0,0,0,1,1
scott002gar,scottga01,1,-1.3,2.0,right,right,72.0,175.0,"Third Baseman, Second Baseman and Shortstop",0,0,1,1,1,0,0
blaloc001jak,none,0,nan,5.0,right,right,76.0,205.0,Outfielder,0,0,0,0,0,0,1
fernan000xav,none,0,nan,11.0,right,right,71.0,197.0,Catcher,0,0,0,0,0,1,0
mayora001dan,none,0,nan,nan,right,right,71.0,175.0,"Third Baseman, Second Baseman and Shortstop",0,0,1,1,1,0,0
stock001ric,none,0,nan,23.0,left,right,74.0,190.0,Catcher,0,0,0,0,0,1,0
parede001joh,paredjo01,1,-0.3,nan,right,right,71.0,165.0,"Second Baseman, Outfielder and Third Baseman",0,0,1,1,0,0,1
ballar001jor,none,0,nan,33.0,right,right,75.0,210.0,First Baseman and Third Baseman,0,1,0,1,0,0,0
loaden001car,none,0,nan,nan,left,left,70.0,190.0,Outfielder,0,0,0,0,0,0,1
foster001gre,none,0,nan,nan,right,right,72.0,205.0,Outfielder,0,0,0,0,0,0,1
renfro002dus,renfrhu01,1,0.5,1.0,right,right,73.0,220.0,Rightfielder,0,0,0,0,0,0,0
jones002bri,none,0,nan,11.0,both,right,73.0,180.0,Outfielder,0,0,0,0,0,0,1
kiner000isa,none,0,nan,4.0,right,right,70.0,176.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
liz001jos,none,0,nan,nan,right,right,75.0,200.0,Outfielder,0,0,0,0,0,0,1
clark001chi,none,0,nan,38.0,left,left,74.0,185.0,Outfielder,0,0,0,0,0,0,1
sandov001pab,sandopa01,1,18.9,nan,both,right,71.0,255.0,"Third Baseman, First Baseman and Catcher",0,1,0,1,0,1,0
jansen001ard,none,0,nan,nan,right,right,74.0,160.0,Outfielder,0,0,0,0,0,0,1
reyes001gil,reyesgi01,1,0.5,nan,right,right,74.0,200.0,Catcher and First Baseman,0,1,0,0,0,1,0
rodrig001vic,none,0,nan,2.0,right,right,72.0,205.0,"Shortstop, First Baseman and Second Baseman",0,1,1,0,1,0,0
macalu001jon,none,0,nan,nan,right,right,72.0,200.0,"Outfielder, First Baseman and Third Baseman",0,1,0,1,0,0,1
bader000har,baderha01,1,0.3,3.0,right,right,72.0,195.0,Outfielder,0,0,0,0,0,0,1
blaser000tys,none,0,nan,nan,right,right,74.0,225.0,Catcher and First Baseman,0,1,0,0,0,1,0
sayers000aar,none,0,nan,nan,left,right,73.0,175.0,"Second Baseman, Third Baseman and Shortstop",0,0,1,1,1,0,0
rosari004vic,rosarvi01,1,-0.1,nan,right,right,71.0,155.0,Shortstop,0,0,0,0,1,0,0
spidal001mic,none,0,nan,12.0,right,right,72.0,180.0,Outfielder,0,0,0,0,0,0,1
owens002luk,none,0,nan,22.0,both,right,71.0,170.0,"Second Baseman, Third Baseman and Shortstop",0,0,1,1,1,0,0
virgil001jos,none,0,nan,18.0,both,right,72.0,205.0,Outfielder,0,0,0,0,0,0,1
fermai001mic,none,0,nan,nan,right,right,70.0,165.0,Second Baseman,0,0,1,0,0,0,0
gutier001der,none,0,nan,12.0,right,right,71.0,188.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
ballar000kea,none,0,nan,31.0,left,right,72.0,180.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
heinri000jas,none,0,nan,5.0,right,right,73.0,205.0,Leftfielder,0,0,0,0,0,0,0
sears001jam,none,0,nan,nan,left,right,69.0,150.0,Second Baseman,0,0,1,0,0,0,0
penalo001ale,none,0,nan,nan,both,right,73.0,170.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
bonnic001jam,none,0,nan,58.0,right,right,76.0,230.0,"First Baseman, Catcher and Third Baseman",0,1,0,1,0,1,0
lawson000reg,none,0,nan,nan,right,right,76.0,245.0,Outfielder and First Baseman,0,1,0,0,0,0,1
mcstoo001jas,none,0,nan,27.0,left,right,70.0,185.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
marque002edw,none,0,nan,nan,right,right,72.0,170.0,Catcher and Outfielder,0,0,0,0,0,1,1
torres002and,torrean02,1,7.7,4.0,both,right,70.0,195.0,Outfielder,0,0,0,0,0,0,1
deloss002edd,none,0,nan,nan,right,right,74.0,170.0,Shortstop and Second Baseman,0,0,1,0,1,0,0
lippin000bry,none,0,nan,19.0,left,right,75.0,210.0,Outfielder and First Baseman,0,1,0,0,0,0,1
pujols003jos,none,0,nan,nan,right,right,75.0,175.0,Rightfielder and Designated Hitter,1,0,0,0,0,0,0
hernan004ram,none,0,nan,nan,right,right,73.0,170.0,Outfielder,0,0,0,0,0,0,1
argoma000man,none,0,nan,nan,right,right,72.0,200.0,"Catcher, Third Baseman and First Baseman",0,1,0,1,0,1,0
hahn001bre,none,0,nan,6.0,left,right,73.0,185.0,Third Baseman and Catcher,0,0,0,1,0,1,0
banton001mit,none,0,nan,46.0,right,right,74.0,185.0,Outfielder,0,0,0,0,0,0,1
phipps001den,phippde01,1,0.0,nan,right,right,74.0,220.0,Outfielder,0,0,0,0,0,0,1
morale002and,none,0,nan,nan,right,right,73.0,200.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
brown001ada,none,0,nan,4.0,left,right,72.0,203.0,Catcher and First Baseman,0,1,0,0,0,1,0
beckha001gor,beckhgo01,1,5.9,1.0,right,right,72.0,190.0,"Second Baseman, Third Baseman and Shortstop",0,0,1,1,1,0,0
young002edd,none,0,nan,7.0,right,right,74.0,190.0,Outfielder,0,0,0,0,0,0,1
dierks001sco,none,0,nan,24.0,right,right,70.0,200.0,"Second Baseman, Third Baseman and Outfielder",0,0,1,1,0,0,1
burke001sto,none,0,nan,nan,right,right,73.0,200.0,Catcher,0,0,0,0,0,1,0
koonce001gra,kooncgr01,1,0.0,60.0,left,left,76.0,220.0,First Baseman and Outfielder,0,1,0,0,0,0,1
monsal001ale,none,0,nan,nan,right,right,74.0,225.0,Catcher,0,0,0,0,0,1,0
reed001mat,none,0,nan,nan,right,right,74.0,225.0,First Baseman,0,1,0,0,0,0,0
tucker001jon,none,0,nan,20.0,right,right,68.0,180.0,"Outfielder, Second Baseman and Third Baseman",0,0,1,1,0,0,1
lentz001rya,none,0,nan,5.0,left,right,74.0,215.0,Third Baseman,0,0,0,1,0,0,0
clark002chr,none,0,nan,37.0,right,right,70.0,180.0,Outfielder,0,0,0,0,0,0,1
torres001kev,none,0,nan,45.0,left,right,75.0,195.0,Catcher and First Baseman,0,1,0,0,0,1,0
hansen001bry,none,0,nan,6.0,left,left,74.0,200.0,First Baseman,0,1,0,0,0,0,0
smolin001jak,smolija01,1,0.6,2.0,right,right,71.0,205.0,"Outfielder, Third Baseman and Second Baseman",0,0,1,1,0,0,1
guzman001elp,none,0,nan,nan,left,left,72.0,165.0,Outfielder,0,0,0,0,0,0,1
sogard001eri,sogarer01,1,5.2,2.0,left,right,69.0,180.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
butler002bla,none,0,nan,15.0,right,right,75.0,195.0,"Second Baseman, Outfielder and Shortstop",0,0,1,0,1,0,1
bonner001jef,none,0,nan,nan,left,right,72.0,170.0,Outfielder,0,0,0,0,0,0,1
mieses000joh,none,0,nan,nan,right,right,74.0,185.0,Outfielder,0,0,0,0,0,0,1
welty001ron,none,0,nan,20.0,right,right,75.0,205.0,Rightfielder,0,0,0,0,0,0,0
fitzpa001rob,none,0,nan,7.0,right,right,72.0,190.0,Catcher,0,0,0,0,0,1,0
shelto001j,none,0,nan,nan,right,right,71.0,190.0,Catcher,0,0,0,0,0,1,0
hardtk001jas,hardtja01,1,-0.2,3.0,both,right,70.0,175.0,"Second Baseman, Third Baseman and Shortstop",0,0,1,1,1,0,0
otness001joh,none,0,nan,nan,right,right,71.0,200.0,"Catcher, First Baseman and Third Baseman",0,1,0,1,0,1,0
ascani000ray,none,0,nan,nan,both,right,71.0,155.0,Shortstop and Second Baseman,0,0,1,0,1,0,0
lewis003wil,none,0,nan,32.0,right,right,69.0,170.0,Second Baseman and Outfielder,0,0,1,0,0,0,1
easley001ed,easleed01,1,-0.1,1.0,right,right,72.0,215.0,Catcher and First Baseman,0,1,0,0,0,1,0
lynch003tim,none,0,nan,9.0,left,right,74.0,220.0,First Baseman and Designated Hitter,1,1,0,0,0,0,0
donald001tre,none,0,nan,24.0,both,right,70.0,165.0,Outfielder and Second Baseman,0,0,1,0,0,0,1
cavana001mic,none,0,nan,49.0,right,right,72.0,205.0,Catcher,0,0,0,0,0,1,0
heath001dem,none,0,nan,31.0,right,right,70.0,170.0,"Second Baseman, Outfielder and Shortstop",0,0,1,0,1,0,1
spiwak000owe,none,0,nan,10.0,left,right,74.0,185.0,Catcher and Designated Hitter,1,0,0,0,0,1,0
suiter000mic,none,0,nan,24.0,right,right,73.0,200.0,Outfielder,0,0,0,0,0,0,1
delagu000cha,none,0,nan,17.0,left,right,71.0,190.0,Second Baseman and Shortstop,0,0,1,0,1,0,0
ramire002joh,none,0,nan,nan,right,right,69.0,160.0,Second Baseman and Third Baseman,0,0,1,1,0,0,0
norieg000alv,none,0,nan,nan,right,right,72.0,198.0,Catcher and First Baseman,0,1,0,0,0,1,0
merrit001tim,none,0,nan,3.0,right,right,72.0,180.0,"Second Baseman, Shortstop and First Baseman",0,1,1,0,1,0,0
connel001ger,none,0,nan,18.0,right,right,74.0,200.0,Outfielder,0,0,0,0,0,0,1
goodma001sco,none,0,nan,10.0,left,left,73.0,210.0,Outfielder and First Baseman,0,1,0,0,0,0,1
demus001jos,none,0,nan,nan,right,right,74.0,189.0,Catcher,0,0,0,0,0,1,0
norman001jef,none,0,nan,nan,right,right,75.0,210.0,Third Baseman,0,0,0,1,0,0,0
walker001jos,none,0,nan,nan,both,right,75.0,210.0,Catcher,0,0,0,0,0,1,0
colema001tre,none,0,nan,9.0,both,right,73.0,205.0,Catcher and First Baseman,0,1,0,0,0,1,0
